gene	miRNA	utrprism	utrprism_replicate_sd	full_model_zero_coverage	sequence_only	coverage_gain_vs_zero	n_sites	site_coverage_mean	site_coverage_sd	miranda_score_max	miranda_energy_min	ko_mean	wt_mean	mrna_log2_ko_wt	clip_peak_count	clip_wt_ko_log2fc_max	clip_wt_ko_log2fc_mean	clip_support
Tspan9	mmu-miR-122-5p	0.067038744688034	0.0026165175179399	0.0642628446221351	0.0745354369282722	0.0027759000658988	1	2.5796	0.457902609732681	149.0	-21.94	9.66644046075	6.521864404	0.5605953751917425	0.0	0.0	0.0	False
Tspear	mmu-miR-122-5p	0.0824363753199577	0.0	0.0824363753199577	0.1318651884794235	0.0	1	0.0	0.0	142.0	-21.71	0.04428524675	0.0276976498	0.1761918176345414	0.0	0.0	0.0	False
Ttc12	mmu-miR-122-5p	0.0702338814735412	0.0079190312536814	0.0641310662031173	0.1162945553660392	0.0061028152704238	1	0.0	0.0	146.0	-20.99	0.2294733024999999	0.0676292934	0.9748872835873862	0.0	0.0	0.0	False
Ttc28	mmu-miR-122-5p	0.0855988383293151	0.0068566483465954	0.0636941641569137	0.0766419693827629	0.0219046741724014	1	0.1278	0.2857694875244731	160.0	-21.08	0.2108707745	0.1264152772	0.4573436865807163	0.0	0.0	0.0	False
Ttc39c	mmu-miR-122-5p	0.1020354747772216	0.0031788930416415	0.0757298097014427	0.0968941003084182	0.0263056650757789	1	3.43	0.6128421493337415	147.0	-24.49	51.6010662975	62.24787084999999	-0.2701462581498111	0.0	0.0	0.0	False
Tubb4a	mmu-miR-122-5p	0.0990119352936744	0.0165298146590478	0.0728685930371284	0.1212812587618827	0.026143342256546	1	0.2065999999999999	0.2096396908984555	154.0	-23.06	0.589760614	0.1392010136	1.5278722489816745	1.0	-5.617343913	-5.617343913	True
Tulp1	mmu-miR-122-5p	0.1610625386238098	0.0	0.1610625386238098	0.1525907665491104	0.0	1	0.0	0.0	146.0	-22.68	0.0391921075	0.0641325582	-0.2377840383279176	0.0	0.0	0.0	False
Tulp3	mmu-miR-122-5p	0.0833442762494087	0.0030034722300544	0.0696116983890533	0.1031956896185875	0.0137325778603553	1	0.6382	0.6038349940174054	151.0	-20.18	0.64503189525	0.3517866095999999	0.7216606778568043	0.0	0.0	0.0	False
Twf1	mmu-miR-122-5p	0.1039024010300636	0.0041520450818311	0.0809175446629524	0.1189050823450088	0.0229848563671112	1	4.820200000000001	0.783024392978916	142.0	-20.91	32.3033706675	26.285465922000004	0.2964004338489502	0.0	0.0	0.0	False
Txlna	mmu-miR-122-5p	0.0837140172719955	0.0013534997757688	0.0539436414837837	0.0797054916620254	0.0297703757882118	1	2.6798	0.3922845905716919	145.0	-22.05	4.61061295525	4.0727397904	0.1749198408919319	2.0	4.109441902	2.345703399	True
Txnrd3	mmu-miR-122-5p	0.1175988256931304	0.0022116445649129	0.0738421753048896	0.1251619607210159	0.0437566503882408	1	1.4312	0.3968194803685927	144.0	-20.49	1.7396818355	3.0466652732	-0.7743674395911964	0.0	0.0	0.0	False
Uba2	mmu-miR-122-5p	0.2804553508758545	0.002153301183569	0.0925311222672462	0.1853951215744018	0.1879242286086082	1	4.6792	0.4876153196937108	145.0	-20.69	16.1524758025	15.446613994	0.0640591062914981	0.0	0.0	0.0	False
Ubash3b	mmu-miR-122-5p	0.083727017045021	0.0135199621891123	0.0698767155408859	0.0894824191927909	0.0138503015041351	1	0.3656	0.3646481866127953	158.0	-20.7	0.32279441875	0.1879949121999999	0.5539130071988605	0.0	0.0	0.0	False
Ube2i	mmu-miR-122-5p	0.1146949484944343	0.002817382699486	0.0703724026679992	0.0923922881484031	0.044322545826435	1	3.1612	0.6688521510767532	143.0	-24.73	36.639819985	30.028785468	0.2862020405376181	0.0	0.0	0.0	False
Ube2q2	mmu-miR-122-5p	0.1747866183519363	0.0012936831544911	0.1103740856051445	0.1617362350225448	0.0644125327467918	1	4.373600000000001	0.471178628547603	154.0	-20.76	11.1001988325	12.44924746	-0.1640765086805643	2.0	4.999817411	4.012362901	True
Ube2ql1	mmu-miR-122-5p	0.0977619856595993	0.0103145506862839	0.0865916311740875	0.0992412343621254	0.0111703544855117	1	0.1744	0.254639549167053	148.0	-22.61	0.06928936175	0.0785231612	-0.076619942242141	0.0	0.0	0.0	False
Ubox5	mmu-miR-122-5p	0.0594496585428714	0.0008607766691039	0.0515363551676273	0.071896918118	0.0079133033752441	1	0.0	0.0	150.0	-21.35	1.59303262825	1.4001908918	0.1744636890852178	0.0	0.0	0.0	False
Ubqln4	mmu-miR-122-5p	0.0713907077908515	0.0007221392978773	0.0642034113407135	0.0827616974711418	0.007187296450138	1	0.0	0.0	165.0	-20.94	11.0908891925	9.4411440854	0.230090496524276	0.0	0.0	0.0	False
Ubtfl1	mmu-miR-122-5p	0.0706100612878799	0.0	0.0706100612878799	0.1033855304121971	0.0	1	0.0	0.0	153.0	-23.42	0.035000676	0.0228069312	0.1365746429782586	0.0	0.0	0.0	False
Ubxn6	mmu-miR-122-5p	0.1051118910312652	0.0067746188890408	0.0678685903549194	0.0896690115332603	0.0372433006763458	1	0.3838	0.3807002758076227	149.0	-23.0	11.67180793	11.854001996	-0.0221577803419767	1.0	2.658780493	2.658780493	True
Ufsp2	mmu-miR-122-5p	0.1487278610467911	0.0160607539778952	0.0918019115924835	0.1031717285513877	0.0569259494543075	2	0.6012	0.4368795028380251	152.0	-28.39	25.0473248875	30.219445899999997	-0.2698384501886842	0.0	0.0	0.0	False
Ugt8a	mmu-miR-122-5p	0.1340903386473655	0.011022051272467	0.1194922104477882	0.1477320194244384	0.0145981281995773	1	0.0	0.0	171.0	-20.49	0.33531874975	0.0587365672	1.455437648688012	0.0	0.0	0.0	False
Unc13a	mmu-miR-122-5p	0.058750269562006	0.0030856484473875	0.0525282770395278	0.06723602861166	0.0062219925224781	2	1.208	0.3839453086052751	160.0	-21.15	0.2182357375	0.1964360128	0.1023751323105208	0.0	0.0	0.0	False
Unc5c	mmu-miR-122-5p	0.0631651997566223	0.00247267956158	0.0620593838393688	0.0798020884394645	0.0011058159172534	1	0.0	0.0	154.0	-23.67	0.0209584225	0.0114736714	0.1178082246597666	0.0	0.0	0.0	False
Upk2	mmu-miR-122-5p	0.0863368064165115	0.0	0.0863368064165115	0.1365285962820053	0.0	1	0.0	0.0	144.0	-20.59	0.0	0.0	0.0	0.0	0.0	0.0	False
Urb2	mmu-miR-122-5p	0.0714008718729019	0.0017335820009334	0.068205751478672	0.1073488444089889	0.0031951203942298	1	2.1664	0.46177137200134	152.0	-21.23	1.5465045095	1.3518248704	0.1815390277036231	0.0	0.0	0.0	False
Urod	mmu-miR-122-5p	0.0957584589719772	0.0106862856468923	0.0598368309438228	0.0989551544189453	0.0359216280281543	1	0.067	0.1498165544924859	144.0	-25.46	37.929845305	40.52972359	-0.0954034792433612	0.0	0.0	0.0	False
Usp14	mmu-miR-122-5p	0.0724509313702583	0.0050985124688251	0.0709005817770958	0.1114397495985031	0.0015503495931625	1	4.526400000000001	0.5364525142079213	150.0	-20.63	16.88848251	21.440535094	-0.3424970986183271	0.0	0.0	0.0	False
Usp20	mmu-miR-122-5p	0.0901825845241546	0.0019255874809329	0.071074366569519	0.0882919058203697	0.0191082179546356	1	1.3401999999999998	0.5521853855364156	143.0	-21.12	1.237834332	0.4476770912	1.2885020336160016	0.0	0.0	0.0	False
Usp29	mmu-miR-122-5p	0.0697228237986564	0.0001177029331105	0.0697754621505737	0.0906583070755004	-5.2638351917266846e-05	1	0.0	0.0	143.0	-20.26	0.0432856645	0.0662704898	-0.2146378598696154	0.0	0.0	0.0	False
Usp43	mmu-miR-122-5p	0.0877271980047225	0.0080864578796055	0.0825546011328697	0.1428242325782776	0.0051725968718528	1	0.0	0.0	141.0	-22.05	0.18743670125	0.0045677924	1.4588057235465826	0.0	0.0	0.0	False
Usp46	mmu-miR-122-5p	0.0814079850912094	0.0042966254078226	0.0660931468009948	0.0870289504528045	0.0153148382902145	1	1.6491999999999998	0.5528794624509034	147.0	-22.34	3.974623517	4.1042805266	-0.045192170155451	1.0	2.13040152	2.13040152	True
Uvssa	mmu-miR-122-5p	0.0898055776953697	0.0055948818411735	0.0664842948317527	0.0954797491431236	0.0233212828636169	1	0.844	0.2692656680678025	144.0	-21.21	0.51619298775	0.4484742828	0.1679582884218199	0.0	0.0	0.0	False
Uxs1	mmu-miR-122-5p	0.1373662203550338	0.0124323016679379	0.1025143787264823	0.1151609048247337	0.0348518416285514	1	0.396	0.34744999640236	151.0	-20.29	7.4937959795	6.867182696	0.1242458443108837	0.0	0.0	0.0	False
Vangl2	mmu-miR-122-5p	0.0802069813013076	0.0037656330965282	0.0657888129353523	0.0891676992177963	0.0144181683659553	1	0.2152	0.2951231946154012	146.0	-24.23	0.24635339125	0.1246360931999999	0.6246550496857602	0.0	0.0	0.0	False
Vav3	mmu-miR-122-5p	0.1060496374964714	0.009149412036344	0.0653146654367446	0.1122967228293418	0.0407349720597267	1	0.5634	0.3424183114262437	165.0	-20.52	0.3963859072499999	0.2599487057999999	0.4636708257992407	0.0	0.0	0.0	False
Vdr	mmu-miR-122-5p	0.0723868355154991	0.0034651533250863	0.070251353085041	0.0787893682718277	0.002135482430458	1	0.0	0.0	144.0	-24.9	0.0336277835	0.0058304326	0.3364654514466219	0.0	0.0	0.0	False
Vegfb	mmu-miR-122-5p	0.1232591032981872	0.009727664547443	0.0962952151894569	0.1602297574281692	0.0269638881087303	1	1.8092	0.4270113581627543	146.0	-20.45	2.9329939585	2.6466638326000003	0.143062276138545	0.0	0.0	0.0	False
Vmn1r12	mmu-miR-122-5p	0.0587513670325279	0.0	0.0587513670325279	0.0955874621868133	0.0	1	0.0	0.0	147.0	-20.11	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r16	mmu-miR-122-5p	0.0708260610699653	0.0	0.0708260610699653	0.1066116020083427	0.0	1	0.0	0.0	153.0	-21.55	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r18	mmu-miR-122-5p	0.0640540271997451	0.0	0.0640540271997451	0.0737319067120552	0.0	1	0.0	0.0	158.0	-21.27	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r181	mmu-miR-122-5p	0.0801288560032844	0.0	0.0801288560032844	0.1206278130412101	0.0	1	0.0	0.0	158.0	-21.83	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r192	mmu-miR-122-5p	0.081814557313919	0.0	0.081814557313919	0.1215420812368393	0.0	1	0.0	0.0	168.0	-26.68	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r199	mmu-miR-122-5p	0.0575924590229988	0.0	0.0575924590229988	0.1099825203418731	0.0	1	0.0	0.0	156.0	-23.57	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r211	mmu-miR-122-5p	0.0793108269572258	0.0	0.0793108269572258	0.0994028002023696	0.0	1	0.0	0.0	153.0	-21.55	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r216	mmu-miR-122-5p	0.067504733800888	0.0	0.067504733800888	0.0798431560397148	0.0	1	0.0	0.0	155.0	-22.95	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r217	mmu-miR-122-5p	0.0653981044888496	0.0	0.0653981044888496	0.0762436464428901	0.0	1	0.0	0.0	140.0	-20.26	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r230	mmu-miR-122-5p	0.0729997307062149	0.0	0.0729997307062149	0.089475966989994	0.0	1	0.0	0.0	143.0	-21.35	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r33	mmu-miR-122-5p	0.1395449191331863	0.0	0.1395449191331863	0.1475225538015365	0.0	1	0.0	0.0	164.0	-26.7	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r38	mmu-miR-122-5p	0.0805650204420089	0.0	0.0805650204420089	0.114616721868515	0.0	1	0.0	0.0	164.0	-26.7	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r39	mmu-miR-122-5p	0.1032186150550842	0.0	0.1032186150550842	0.1561455726623535	0.0	1	0.0	0.0	144.0	-25.05	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r43	mmu-miR-122-5p	0.0572223775088787	0.0	0.0572223775088787	0.0715373679995536	0.0	1	0.0	0.0	146.0	-23.42	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r46	mmu-miR-122-5p	0.0675567761063575	0.0	0.0675567761063575	0.0789155885577201	0.0	2	0.0	0.0	160.0	-20.77	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r55	mmu-miR-122-5p	0.0653561875224113	0.0	0.0653561875224113	0.0802558287978172	0.0	1	0.0	0.0	155.0	-20.12	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r6	mmu-miR-122-5p	0.0624578408896923	0.0	0.0624578408896923	0.0759606659412384	0.0	1	0.0	0.0	146.0	-20.48	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r79	mmu-miR-122-5p	0.0627753064036369	0.0	0.0627753064036369	0.0839033126831054	0.0	1	0.0	0.0	140.0	-20.17	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn1r80	mmu-miR-122-5p	0.0734803378582	0.0	0.0734803378582	0.0824620872735977	0.0	1	0.0	0.0	144.0	-23.31	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r102	mmu-miR-122-5p	0.050648994743824	0.0	0.050648994743824	0.0771322026848793	0.0	1	0.0	0.0	150.0	-21.38	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r11	mmu-miR-122-5p	0.0849811509251594	0.0	0.0849811509251594	0.128371313214302	0.0	1	0.0	0.0	154.0	-21.32	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r110	mmu-miR-122-5p	0.0724585741758346	0.0062569993312265	0.0674012005329132	0.0789991617202758	0.0050573736429214	1	0.0616	0.137741787413987	151.0	-24.59	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r113	mmu-miR-122-5p	0.0734293907880783	0.0	0.0734293907880783	0.0772914364933967	0.0	1	0.0	0.0	140.0	-20.61	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r121	mmu-miR-122-5p	0.0815814137458801	0.0	0.0815814137458801	0.1273650228977203	0.0	1	0.0	0.0	140.0	-20.67	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r17	mmu-miR-122-5p	0.0671758353710174	0.0	0.0671758353710174	0.1126751750707626	0.0	1	0.0	0.0	140.0	-22.49	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r24	mmu-miR-122-5p	0.0640543475747108	0.0	0.0640543475747108	0.0799698755145073	0.0	4	0.0	0.0	158.0	-22.8	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r28	mmu-miR-122-5p	0.0851682126522064	0.0	0.0851682126522064	0.116598904132843	0.0	1	0.0	0.0	149.0	-21.1	0.0049212915	0.0084866823999999	-0.0482104800042149	0.0	0.0	0.0	False
Vmn2r4	mmu-miR-122-5p	0.0673537254333496	0.0	0.0673537254333496	0.0987835675477981	0.0	1	0.0	0.0	143.0	-26.17	0.00507856725	0.0	0.0714684345201195	0.0	0.0	0.0	False
Vmn2r51	mmu-miR-122-5p	0.0782257884740829	0.011804027041145	0.0691374391317367	0.1233401373028755	0.0090883493423461	1	0.038	0.084970583144992	159.0	-24.24	0.0049212915	0.0304618134	-0.3143201157362381	0.0	0.0	0.0	False
Vmn2r52	mmu-miR-122-5p	0.0773363307118415	0.0044591224101926	0.0741469040513038	0.1005461439490318	0.0031894266605377	1	0.1112	0.2486507590979766	160.0	-22.41	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r53	mmu-miR-122-5p	0.0662134826183319	0.0029051249692296	0.064914271235466	0.0849753245711326	0.0012992113828659	1	0.0	0.0	155.0	-23.09	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r65	mmu-miR-122-5p	0.0726526156067848	0.0	0.0726526156067848	0.1022704616189003	0.0	2	0.0	0.0	147.0	-21.37	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r69	mmu-miR-122-5p	0.0550550557672977	0.0	0.0550550557672977	0.0841462388634681	0.0	1	0.0	0.0	148.0	-25.68	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r72	mmu-miR-122-5p	0.102042868733406	0.0	0.102042868733406	0.1342323720455169	0.0	1	0.0	0.0	141.0	-20.36	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r77	mmu-miR-122-5p	0.0521170906722545	0.0	0.0521170906722545	0.0906937718391418	0.0	1	0.0	0.0	144.0	-20.09	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r82	mmu-miR-122-5p	0.0811530128121376	0.0	0.0811530128121376	0.1247700676321983	0.0	1	0.0	0.0	148.0	-21.89	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r85	mmu-miR-122-5p	0.0911539554595947	0.0007610835956031	0.0815780609846115	0.1271937191486358	0.0095758944749832	1	0.0	0.0	148.0	-21.39	0.0	0.0	0.0	0.0	0.0	0.0	False
Vmn2r9	mmu-miR-122-5p	0.0724518224596977	0.0	0.0724518224596977	0.083893321454525	0.0	1	0.0	0.0	146.0	-25.17	0.0	0.0	0.0	0.0	0.0	0.0	False
Vrk1	mmu-miR-122-5p	0.0924165904521942	0.0064857451057225	0.0577982738614082	0.102232277393341	0.0346183165907859	1	0.4394	0.5040751928036133	140.0	-20.17	1.4933719105	1.2304148122	0.2602069109315519	0.0	0.0	0.0	False
Vrk2	mmu-miR-122-5p	0.1144079580903053	0.0121577058592563	0.0837117731571197	0.1088705062866211	0.0306961849331855	1	0.237	0.381820638520235	152.0	-20.27	3.795742663750001	4.276524934399999	-0.1678874077194469	0.0	0.0	0.0	False
Vsx1	mmu-miR-122-5p	0.0752656757831573	0.0	0.0752656757831573	0.1001865044236183	0.0	1	0.0	0.0	151.0	-22.24	0.0	0.0	0.0	0.0	0.0	0.0	False
Vti1a	mmu-miR-122-5p	0.0708891794085502	0.0013045307140529	0.0618399269878864	0.0838840529322624	0.0090492524206638	2	2.0416	0.4832652480781128	155.0	-23.07	4.632155876250001	3.5145973828000003	0.3886626371062878	1.0	2.243742993	2.243742993	True
Wbp2	mmu-miR-122-5p	0.1015282437205314	0.00174964958964	0.0523763224482536	0.0853925570845604	0.0491519212722778	1	4.985999999999999	0.4620243500076592	147.0	-21.86	38.42394007	32.569277182	0.2378207285881175	1.0	-1.103720194	-1.103720194	True
Wdr45b	mmu-miR-122-5p	0.1317022174596786	0.0039143190502175	0.0989443436264991	0.1209844797849655	0.0327578738331794	1	3.5246000000000004	0.7166528448279542	147.0	-21.11	25.436469445	16.813965044	0.5943441763010421	1.0	4.642660827	4.642660827	True
Wdr59	mmu-miR-122-5p	0.1188306704163551	0.0043276702870993	0.0903964564204216	0.1028280556201934	0.0284342139959335	1	1.3364	0.5486609153202003	150.0	-22.92	2.2801853692500003	2.0705443296	0.1330170478155752	0.0	0.0	0.0	False
Wfdc1	mmu-miR-122-5p	0.106940259039402	0.0013196183566414	0.086935706436634	0.1092626973986625	0.0200045526027679	1	2.1054000000000004	0.6427459062491181	167.0	-26.13	5.87633377075	2.9248526536	0.9823958554427508	1.0	3.584779911	3.584779911	True
Wiz	mmu-miR-122-5p	4.0810308785249636e-24	9.124339657912456e-24	0.0	0.0026004656683653	4.0810308785249636e-24	2	1.0994	0.5848536569091451	156.0	-23.52	1.39635762875	0.8397385037999999	0.6711237534346974	2.0	6.445376855	4.7947920875	True
Wnt7a	mmu-miR-122-5p	0.0788921102881431	0.005281438135879	0.0736311748623848	0.1038929298520088	0.0052609354257583	1	0.0	0.0	158.0	-23.19	0.3856728925	0.0119479062	2.117157420348909	0.0	0.0	0.0	False
Wnt7b	mmu-miR-122-5p	0.0680736511945724	0.0034003136644313	0.0655916556715965	0.0925819426774978	0.0024819955229759	1	0.0	0.0	147.0	-23.11	0.0641890965	0.021094825	0.4392211109103916	0.0	0.0	0.0	False
Wnt8b	mmu-miR-122-5p	0.0833764523267746	0.0	0.0833764523267746	0.0826943963766098	0.0	1	0.0	0.0	145.0	-22.6	0.0	0.0	0.0	0.0	0.0	0.0	False
Wwox	mmu-miR-122-5p	0.1204859644174575	0.0052110298003812	0.080538123846054	0.1293780207633972	0.0399478405714035	1	1.6306	0.8473935331355792	151.0	-21.78	2.19461101025	2.4517239366	-0.1532226525535871	0.0	0.0	0.0	False
Yipf4	mmu-miR-122-5p	0.093422120809555	0.0034328150543916	0.0717350766062736	0.1047728881239891	0.0216870442032814	1	0.2876	0.4093535147033673	148.0	-22.16	30.642032965	31.235358678	-0.0275789335872026	0.0	0.0	0.0	False
Ylpm1	mmu-miR-122-5p	0.0890160843729972	0.0070589614506131	0.0699601173400878	0.0884438678622245	0.0190559670329093	1	0.071	0.158760826402485	142.0	-21.14	1.3201350660000002	1.48092762	-0.1547431700584512	0.0	0.0	0.0	False
Yod1	mmu-miR-122-5p	0.0900723651051521	0.0029101432859434	0.0704882964491844	0.1114840134978294	0.0195840686559677	1	2.3446	0.6352328706860186	140.0	-20.86	2.8859279595	3.5166554250000006	-0.2764767940428441	0.0	0.0	0.0	False
Zbed6	mmu-miR-122-5p	0.0622412540018558	0.0041741732043928	0.062662772834301	0.0727766305208206	-0.0004215188324451	1	3.4674000000000005	0.9778636408007	141.0	-20.5	1.072037928125	1.3269330862	-0.2838984261370765	0.0	0.0	0.0	False
Zbtb1	mmu-miR-122-5p	0.0864973872900009	0.0064954594516729	0.0646737962961196	0.0781147852540016	0.0218235909938812	1	0.056	0.1252198067399882	145.0	-22.1	1.3531862135	1.5297209124000002	-0.1654053419854486	0.0	0.0	0.0	False
Zbtb14	mmu-miR-122-5p	0.1062077581882476	0.0070876943273384	0.085533820092678	0.1309311836957931	0.0206739380955696	2	1.1728	0.3113787083279779	155.0	-21.78	1.6671529672499998	2.4647830576	-0.5374098734966972	1.0	1.729169821	1.729169821	True
Zbtb20	mmu-miR-122-5p	0.0732038825750351	0.0008677110556352	0.0600995570421218	0.0695053115487098	0.0131043255329132	1	2.9676	0.3094823096721362	141.0	-23.28	3.371361998	3.5697199556	-0.0801681529709949	2.0	4.126929328	3.4311655510000003	True
Zbtb3	mmu-miR-122-5p	0.0877101674675941	0.0017496189853091	0.0724203139543533	0.1188889592885971	0.0152898535132408	1	0.0	0.0	145.0	-22.1	0.3120508497499999	0.1781415368	0.5670031779242908	0.0	0.0	0.0	False
Zbtb37	mmu-miR-122-5p	0.0835211724042892	0.0112455551710966	0.0481762625277042	0.0796161517500877	0.035344909876585	1	0.144	0.1998449398909064	156.0	-21.1	0.354734536	0.4295965804	-0.2198692292273216	0.0	0.0	0.0	False
Zbtb4	mmu-miR-122-5p	0.0801214098930358	0.0022039968403423	0.0502534620463848	0.0817067399621009	0.029867947846651	1	1.8352	0.8024800309041963	142.0	-25.52	4.36902021875	2.0010592472	1.0888417270405817	3.0	5.763117153	3.2975519406666662	True
Zbtb45	mmu-miR-122-5p	0.0861469328403472	0.0037895868400816	0.0620668120682239	0.0893454700708389	0.0240801207721233	1	0.1268	0.1899663128030862	145.0	-22.1	0.72337408125	0.6265535820000001	0.1804788372955214	0.0	0.0	0.0	False
Zbtb8b	mmu-miR-122-5p	0.0953022614121437	0.0044247806247182	0.0933234393596649	0.1201796680688858	0.0019788220524787	1	0.0	0.0	155.0	-20.17	0.0682834235	0.0292405126	0.3808346953944148	0.0	0.0	0.0	False
Zc3h12d	mmu-miR-122-5p	0.1045260727405548	0.003415247600227	0.0660522133111953	0.1205091923475265	0.0384738594293594	1	0.7436	0.5396427521981556	148.0	-21.15	0.70735142825	0.6708313674	0.0667815138953907	0.0	0.0	0.0	False
Zc3h13	mmu-miR-122-5p	0.0861606568098068	0.0004111001098798	0.0750570297241211	0.1125122457742691	0.0111036270856857	1	2.9392	0.7809031309964124	140.0	-21.35	3.6968146875	3.003938235	0.2906897367934562	1.0	4.306478749	4.306478749	True
Zcchc14	mmu-miR-122-5p	0.0824245139956474	0.0042910612017302	0.0551298558712005	0.0856727957725524	0.0272946581244468	1	2.893	0.884162598168459	156.0	-31.5	3.9593951755	4.3944363934	-0.1468754208700265	2.0	1.275451853	0.7029266865	True
Zcchc2	mmu-miR-122-5p	0.0835572764277458	0.0031023111994271	0.0759067237377166	0.1157188713550567	0.0076505526900291	1	2.8595999999999995	0.9312726775762296	160.0	-27.69	2.17035016575	2.5490364346	-0.2225528588750846	0.0	0.0	0.0	False
Zdbf2	mmu-miR-122-5p	0.0829363793134689	0.0052546387821624	0.0805864334106445	0.0963559225201606	0.0023499459028244	1	0.0	0.0	147.0	-25.05	0.00099529225	0.0031387228	-0.0302980400091799	0.0	0.0	0.0	False
Zdhhc15	mmu-miR-122-5p	0.1078117087483406	0.0049933419390085	0.0921562388539314	0.0863132402300834	0.0156554698944091	1	0.0616	0.137741787413987	146.0	-22.84	0.17062284825	0.0487877994	0.8630274185705361	0.0	0.0	0.0	False
Zdhhc24	mmu-miR-122-5p	0.1008233845233917	0.003243885249785	0.0802962929010391	0.1007945016026496	0.0205270916223525	1	1.5580000000000005	0.7817812993414464	160.0	-20.55	1.68651427175	0.48392563518	1.6132908850520833	2.0	2.694404402	2.6164453305	True
